Epoch: 20
Epoch 21, step:600/9410 6.38%, Loss:0.0057, Perplexity:1.0040
Epoch 21, step:700/9410 7.44%, Loss:0.0055, Perplexity:1.0039
Epoch 21, step:800/9410 8.50%, Loss:0.0051, Perplexity:1.0035
Epoch 21, step:900/9410 9.56%, Loss:0.0057, Perplexity:1.0040
Epoch 21, step:1000/9410 10.63%, Loss:0.0059, Perplexity:1.0041
Epoch 21, step:1100/9410 11.69%, Loss:0.0047, Perplexity:1.0032
Epoch 21, step:1200/9410 12.75%, Loss:0.0065, Perplexity:1.0045
Epoch 21, step:1300/9410 13.82%, Loss:0.0061, Perplexity:1.0043
Epoch 21, step:1400/9410 14.88%, Loss:0.0056, Perplexity:1.0039
Epoch 21, step:1500/9410 15.94%, Loss:0.0069, Perplexity:1.0048
Epoch 21, step:1600/9410 17.00%, Loss:0.0066, Perplexity:1.0046
Epoch 21, step:1700/9410 18.07%, Loss:0.0068, Perplexity:1.0047
Epoch 21, step:1800/9410 19.13%, Loss:0.0071, Perplexity:1.0049
Epoch 21, step:1900/9410 20.19%, Loss:0.0074, Perplexity:1.0051
Epoch 21, step:2000/9410 21.25%, Loss:0.0080, Perplexity:1.0055
Epoch 21, step:2100/9410 22.32%, Loss:0.0084, Perplexity:1.0058
Epoch 21, step:2200/9410 23.38%, Loss:0.0070, Perplexity:1.0049
Epoch 21, step:2300/9410 24.44%, Loss:0.0096, Perplexity:1.0067
Epoch 21, step:2400/9410 25.50%, Loss:0.0111, Perplexity:1.0077
Epoch 21, step:2500/9410 26.57%, Loss:0.0100, Perplexity:1.0070
Epoch 21, step:2600/9410 27.63%, Loss:0.0095, Perplexity:1.0066
Epoch 21, step:2700/9410 28.69%, Loss:0.0093, Perplexity:1.0065
Epoch 21, step:2800/9410 29.76%, Loss:0.0095, Perplexity:1.0066
Epoch 21, step:2900/9410 30.82%, Loss:0.0108, Perplexity:1.0075
Epoch 21, step:3000/9410 31.88%, Loss:0.0142, Perplexity:1.0099
Epoch 21, step:3100/9410 32.94%, Loss:0.0142, Perplexity:1.0099
Epoch 21, step:3200/9410 34.01%, Loss:0.0139, Perplexity:1.0097
Epoch 21, step:3300/9410 35.07%, Loss:0.0201, Perplexity:1.0141
Epoch 21, step:3400/9410 36.13%, Loss:0.0232, Perplexity:1.0162
Epoch 21, step:3500/9410 37.19%, Loss:0.0182, Perplexity:1.0127
Epoch 21, step:3600/9410 38.26%, Loss:0.0086, Perplexity:1.0060
Epoch 21, step:3700/9410 39.32%, Loss:0.0071, Perplexity:1.0050
Epoch 21, step:3800/9410 40.38%, Loss:0.0075, Perplexity:1.0052
Epoch 21, step:3900/9410 41.45%, Loss:0.0074, Perplexity:1.0052
Epoch 21, step:4000/9410 42.51%, Loss:0.0073, Perplexity:1.0051
Epoch 21, step:4100/9410 43.57%, Loss:0.0071, Perplexity:1.0049
Epoch 21, step:4200/9410 44.63%, Loss:0.0079, Perplexity:1.0055
Epoch 21, step:4300/9410 45.70%, Loss:0.0076, Perplexity:1.0053
Epoch 21, step:4400/9410 46.76%, Loss:0.0071, Perplexity:1.0049
Epoch 21, step:4500/9410 47.82%, Loss:0.0074, Perplexity:1.0051
Epoch 21, step:4600/9410 48.88%, Loss:0.0071, Perplexity:1.0050
Epoch 21, step:4700/9410 49.95%, Loss:0.0078, Perplexity:1.0055
Epoch 21, step:4800/9410 51.01%, Loss:0.0075, Perplexity:1.0052
Epoch 21, step:4900/9410 52.07%, Loss:0.0074, Perplexity:1.0051
Epoch 21, step:5000/9410 53.13%, Loss:0.0066, Perplexity:1.0046
Epoch 21, step:5100/9410 54.20%, Loss:0.0073, Perplexity:1.0051
Epoch 21, step:5200/9410 55.26%, Loss:0.0078, Perplexity:1.0054
